result,choices
145389,1,2
145392,1,6
145396,0,2
145397,0,2
145398,1,2
145623,1,7
145627,1,3
145628,1,3
145629,1,3
145632,1,7
145637,1,2
145638,1,2
145639,1,2
145672,1,3
145673,1,2
145678,1,2
145679,1,2
145682,1,3
145683,1,2
145687,1,2
145689,1,2
145692,1,3
145693,1,2
145697,1,2
145698,1,2
145723,1,6
145726,1,3
145728,1,3
145729,1,3
145732,1,6
145736,0,2
145738,1,2
145739,0,2
145762,1,3
145763,0,2
145768,1,2
145769,0,2
145782,1,3
145783,1,2
145786,1,2
145789,1,2
145792,1,3
145793,0,2
145796,0,2
145798,1,2
145823,0,6
145826,0,3
145827,0,3
145829,0,3
145832,0,6
145836,0,2
145837,1,2
145839,1,2
145862,0,3
145863,0,2
145867,0,2
145869,0,2
145872,0,3
145873,1,2
145876,0,2
145879,1,2
145892,0,3
145893,1,2
145896,0,2
145897,1,2
145923,1,6
145926,1,3
145927,1,3
145928,1,3
145932,1,6
145936,1,2
145937,1,2
145938,1,2
145962,1,3
145963,1,2
145967,1,2
145968,1,2
145972,1,3
145973,1,2
145976,1,2
145978,1,2
145982,1,3
145983,1,2
145986,1,2
145987,1,2
146235,0,7
146237,0,5
146238,1,5
146239,1,5
146253,0,7
146257,0,3
146258,0,3
146259,0,3
146273,0,5
146275,0,3
146278,0,3
146279,0,3
146283,1,5
146285,0,3
146287,0,3
146289,1,3
146293,1,5
146295,0,3
146297,0,3
146298,1,3
146325,-1,7
146327,1,5
146328,-1,5
146329,1,5
146352,-1,7
146357,0,2
146358,-1,2
146359,0,2
146372,1,5
146375,0,2
146378,0,2
146379,1,2
146382,-1,5
146385,-1,2
146387,0,2
146389,0,2
146392,1,5
146395,0,2
146397,1,2
146398,0,2
146523,1,7
146527,1,3
146528,1,3
146529,1,3
146532,1,7
146537,1,2
146538,1,2
146539,1,2
146572,1,3
146573,1,2
146578,1,2
146579,1,2
146582,1,3
146583,1,2
146587,1,2
146589,1,2
146592,1,3
146593,1,2
146597,1,2
146598,1,2
146723,1,5
146725,-1,3
146728,-1,3
146729,1,3
146732,1,5
146735,1,2
146738,1,2
146739,1,2
146752,-1,3
146753,1,2
146758,-1,2
146759,1,2
146782,-1,3
146783,1,2
146785,-1,2
146789,1,2
146792,1,3
146793,1,2
146795,1,2
146798,1,2
146823,1,5
146825,1,3
146827,1,3
146829,1,3
146832,1,5
146835,1,2
146837,1,2
146839,1,2
146852,1,3
146853,1,2
146857,1,2
146859,1,2
146872,1,3
146873,1,2
146875,1,2
146879,1,2
146892,1,3
146893,1,2
146895,1,2
146897,1,2
146923,0,5
146925,-1,3
146927,0,3
146928,-1,3
146932,0,5
146935,-1,2
146937,0,2
146938,0,2
146952,-1,3
146953,-1,2
146957,-1,2
146958,-1,2
146972,0,3
146973,0,2
146975,-1,2
146978,0,2
146982,-1,3
146983,0,2
146985,-1,2
146987,0,2
147235,1,6
147236,0,5
147238,1,5
147239,0,5
147253,1,6
147256,0,3
147258,1,3
147259,0,3
147263,0,5
147265,0,3
147268,0,3
147269,0,3
147283,1,5
147285,1,3
147286,0,3
147289,0,3
147293,0,5
147295,0,3
147296,0,3
147298,0,3
147325,-1,6
147326,1,5
147328,-1,5
147329,1,5
147352,-1,6
147356,0,2
147358,-1,2
147359,0,2
147362,1,5
147365,0,2
147368,0,2
147369,1,2
147382,-1,5
147385,-1,2
147386,0,2
147389,0,2
147392,1,5
147395,0,2
147396,1,2
147398,0,2
147523,1,6
147526,1,3
147528,1,3
147529,1,3
147532,1,6
147536,0,2
147538,1,2
147539,0,2
147562,1,3
147563,0,2
147568,1,2
147569,0,2
147582,1,3
147583,1,2
147586,1,2
147589,1,2
147592,1,3
147593,0,2
147596,0,2
147598,1,2
147623,1,5
147625,-1,3
147628,-1,3
147629,1,3
147632,1,5
147635,1,2
147638,1,2
147639,1,2
147652,-1,3
147653,1,2
147658,-1,2
147659,1,2
147682,-1,3
147683,1,2
147685,-1,2
147689,1,2
147692,1,3
147693,1,2
147695,1,2
147698,1,2
147823,0,5
147825,1,3
147826,0,3
147829,1,3
147832,0,5
147835,0,2
147836,0,2
147839,0,2
147852,1,3
147853,0,2
147856,0,2
147859,1,2
147862,0,3
147863,0,2
147865,0,2
147869,0,2
147892,1,3
147893,0,2
147895,1,2
147896,0,2
147923,0,5
147925,-1,3
147926,0,3
147928,-1,3
147932,0,5
147935,0,2
147936,1,2
147938,1,2
147952,-1,3
147953,0,2
147956,0,2
147958,-1,2
147962,0,3
147963,1,2
147965,0,2
147968,1,2
147982,-1,3
147983,1,2
147985,-1,2
147986,1,2
148235,0,6
148236,0,5
148237,0,5
148239,0,5
148253,0,6
148256,0,3
148257,0,3
148259,0,3
148263,0,5
148265,0,3
148267,1,3
148269,1,3
148273,0,5
148275,0,3
148276,1,3
148279,1,3
148293,0,5
148295,0,3
148296,1,3
148297,1,3
148325,1,6
148326,1,5
148327,1,5
148329,1,5
148352,1,6
148356,1,2
148357,1,2
148359,1,2
148362,1,5
148365,1,2
148367,1,2
148369,1,2
148372,1,5
148375,1,2
148376,1,2
148379,1,2
148392,1,5
148395,1,2
148396,1,2
148397,1,2
148523,0,6
148526,0,3
148527,0,3
148529,0,3
148532,0,6
148536,0,2
148537,1,2
148539,1,2
148562,0,3
148563,0,2
148567,0,2
148569,0,2
148572,0,3
148573,1,2
148576,0,2
148579,1,2
148592,0,3
148593,1,2
148596,0,2
148597,1,2
148623,1,5
148625,1,3
148627,1,3
148629,1,3
148632,1,5
148635,1,2
148637,1,2
148639,1,2
148652,1,3
148653,1,2
148657,1,2
148659,1,2
148672,1,3
148673,1,2
148675,1,2
148679,1,2
148692,1,3
148693,1,2
148695,1,2
148697,1,2
148723,0,5
148725,1,3
148726,0,3
148729,1,3
148732,0,5
148735,0,2
148736,0,2
148739,0,2
148752,1,3
148753,0,2
148756,0,2
148759,1,2
148762,0,3
148763,0,2
148765,0,2
148769,0,2
148792,1,3
148793,0,2
148795,1,2
148796,0,2
148923,0,5
148925,0,3
148926,0,3
148927,0,3
148932,0,5
148935,0,2
148936,0,2
148937,0,2
148952,0,3
148953,0,2
148956,0,2
148957,0,2
148962,0,3
148963,0,2
148965,0,2
148967,0,2
148972,0,3
148973,0,2
148975,0,2
148976,0,2
149235,1,6
149236,1,5
149237,1,5
149238,1,5
149253,1,6
149256,1,3
149257,1,3
149258,1,3
149263,1,5
149265,1,3
149267,1,3
149268,1,3
149273,1,5
149275,1,3
149276,1,3
149278,1,3
149283,1,5
149285,1,3
149286,1,3
149287,1,3
149325,-1,6
149326,-1,5
149327,-1,5
149328,-1,5
149352,-1,6
149356,0,2
149357,0,2
149358,-1,2
149362,-1,5
149365,0,2
149367,0,2
149368,0,2
149372,-1,5
149375,0,2
149376,0,2
149378,0,2
149382,-1,5
149385,-1,2
149386,0,2
149387,0,2
149523,1,6
149526,1,3
149527,1,3
149528,1,3
149532,1,6
149536,1,2
149537,1,2
149538,1,2
149562,1,3
149563,1,2
149567,1,2
149568,1,2
149572,1,3
149573,1,2
149576,1,2
149578,1,2
149582,1,3
149583,1,2
149586,1,2
149587,1,2
149623,0,5
149625,-1,3
149627,0,3
149628,-1,3
149632,0,5
149635,-1,2
149637,0,2
149638,0,2
149652,-1,3
149653,-1,2
149657,-1,2
149658,-1,2
149672,0,3
149673,0,2
149675,-1,2
149678,0,2
149682,-1,3
149683,0,2
149685,-1,2
149687,0,2
149723,0,5
149725,-1,3
149726,0,3
149728,-1,3
149732,0,5
149735,0,2
149736,1,2
149738,1,2
149752,-1,3
149753,0,2
149756,0,2
149758,-1,2
149762,0,3
149763,1,2
149765,0,2
149768,1,2
149782,-1,3
149783,1,2
149785,-1,2
149786,1,2
149823,0,5
149825,0,3
149826,0,3
149827,0,3
149832,0,5
149835,0,2
149836,0,2
149837,0,2
149852,0,3
149853,0,2
149856,0,2
149857,0,2
149862,0,3
149863,0,2
149865,0,2
149867,0,2
149872,0,3
149873,0,2
149875,0,2
149876,0,2
152346,1,7
152347,1,6
152348,1,6
152349,1,6
152364,1,7
152367,1,4
152368,1,4
152369,1,4
152374,1,6
152376,1,4
152378,0,4
152379,0,4
152384,1,6
152386,1,4
152387,0,4
152389,0,4
152394,1,6
152396,1,4
152397,0,4
152398,0,4
152436,1,7
152437,1,6
152438,1,6
152439,1,6
152463,1,7
152467,1,3
152468,0,3
152469,0,3
152473,1,6
152476,1,3
152478,1,3
152479,1,3
152483,1,6
152486,0,3
152487,1,3
152489,0,3
152493,1,6
152496,0,3
152497,1,3
152498,0,3
152634,0,7
152637,1,4
152638,0,4
152639,1,4
152643,0,7
152647,0,3
152648,0,3
152649,0,3
152673,1,4
152674,0,3
152678,0,3
152679,1,3
152683,0,4
152684,0,3
152687,0,3
152689,0,3
152693,1,4
152694,0,3
152697,1,3
152698,0,3
152734,0,6
152736,0,4
152738,0,4
152739,0,4
152743,0,6
152746,1,3
152748,0,3
152749,1,3
152763,0,4
152764,1,3
152768,0,3
152769,1,3
152783,0,4
152784,0,3
152786,0,3
152789,0,3
152793,0,4
152794,1,3
152796,1,3
152798,0,3
152834,1,6
152836,1,4
152837,1,4
152839,1,4
152843,1,6
152846,1,3
152847,1,3
152849,1,3
152863,1,4
152864,1,3
152867,1,3
152869,1,3
152873,1,4
152874,1,3
152876,1,3
152879,1,3
152893,1,4
152894,1,3
152896,1,3
152897,1,3
152934,1,6
152936,1,4
152937,1,4
152938,1,4
152943,1,6
152946,1,3
152947,1,3
152948,1,3
152963,1,4
152964,1,3
152967,1,3
152968,1,3
152973,1,4
152974,1,3
152976,1,3
152978,1,3
152983,1,4
152984,1,3
152986,1,3
152987,1,3
153246,1,7
153247,1,6
153248,1,6
153249,1,6
153264,1,7
153267,1,4
153268,1,4
153269,1,4
153274,1,6
153276,1,4
153278,0,4
153279,0,4
153284,1,6
153286,1,4
153287,0,4
153289,0,4
153294,1,6
153296,1,4
153297,0,4
153298,0,4
153426,0,7
153427,0,6
153428,1,6
153429,1,6
153462,0,7
153467,0,2
153468,0,2
153469,0,2
153472,0,6
153476,0,2
153478,0,2
153479,0,2
153482,1,6
153486,0,2
153487,0,2
153489,1,2
153492,1,6
153496,0,2
153497,0,2
153498,1,2
153624,0,7
153627,1,4
153628,1,4
153629,0,4
153642,0,7
153647,0,2
153648,0,2
153649,0,2
153672,1,4
153674,0,2
153678,1,2
153679,0,2
153682,1,4
153684,0,2
153687,1,2
153689,0,2
153692,0,4
153694,0,2
153697,0,2
153698,0,2
153724,1,6
153726,1,4
153728,1,4
153729,1,4
153742,1,6
153746,1,2
153748,1,2
153749,1,2
153762,1,4
153764,1,2
153768,1,2
153769,1,2
153782,1,4
153784,1,2
153786,1,2
153789,1,2
153792,1,4
153794,1,2
153796,1,2
153798,1,2
153824,0,6
153826,0,4
153827,0,4
153829,0,4
153842,0,6
153846,0,2
153847,0,2
153849,0,2
153862,0,4
153864,0,2
153867,0,2
153869,0,2
153872,0,4
153874,0,2
153876,0,2
153879,0,2
153892,0,4
153894,0,2
153896,0,2
153897,0,2
153924,1,6
153926,1,4
153927,1,4
153928,1,4
153942,1,6
153946,1,2
153947,1,2
153948,1,2
153962,1,4
153964,1,2
153967,1,2
153968,1,2
153972,1,4
153974,1,2
153976,1,2
153978,1,2
153982,1,4
153984,1,2
153986,1,2
153987,1,2
154236,1,7
154237,1,6
154238,1,6
154239,1,6
154263,1,7
154267,1,3
154268,0,3
154269,0,3
154273,1,6
154276,1,3
154278,1,3
154279,1,3
154283,1,6
154286,0,3
154287,1,3
154289,0,3
154293,1,6
154296,0,3
154297,1,3
154298,0,3
154326,0,7
154327,0,6
154328,1,6
154329,1,6
154362,0,7
154367,0,2
154368,0,2
154369,0,2
154372,0,6
154376,0,2
154378,0,2
154379,0,2
154382,1,6
154386,0,2
154387,0,2
154389,1,2
154392,1,6
154396,0,2
154397,0,2
154398,1,2
154623,1,7
154627,1,3
154628,1,3
154629,1,3
154632,1,7
154637,1,2
154638,1,2
154639,1,2
154672,1,3
154673,1,2
154678,1,2
154679,1,2
154682,1,3
154683,1,2
154687,1,2
154689,1,2
154692,1,3
154693,1,2
154697,1,2
154698,1,2
154723,1,6
154726,1,3
154728,1,3
154729,1,3
154732,1,6
154736,0,2
154738,1,2
154739,0,2
154762,1,3
154763,0,2
154768,1,2
154769,0,2
154782,1,3
154783,1,2
154786,1,2
154789,1,2
154792,1,3
154793,0,2
154796,0,2
154798,1,2
154823,0,6
154826,0,3
154827,0,3
154829,0,3
154832,0,6
154836,0,2
154837,1,2
154839,1,2
154862,0,3
154863,0,2
154867,0,2
154869,0,2
154872,0,3
154873,1,2
154876,0,2
154879,1,2
154892,0,3
154893,1,2
154896,0,2
154897,1,2
154923,1,6
154926,1,3
154927,1,3
154928,1,3
154932,1,6
154936,1,2
154937,1,2
154938,1,2
154962,1,3
154963,1,2
154967,1,2
154968,1,2
154972,1,3
154973,1,2
154976,1,2
154978,1,2
154982,1,3
154983,1,2
154986,1,2
154987,1,2
156234,0,7
156237,1,4
156238,0,4
156239,1,4
156243,0,7
156247,0,3
156248,0,3
156249,0,3
156273,1,4
156274,0,3
156278,0,3
156279,1,3
156283,0,4
156284,0,3
156287,0,3
156289,0,3
156293,1,4
156294,0,3
156297,1,3
156298,0,3
156324,0,7
156327,1,4
156328,1,4
156329,0,4
156342,0,7
156347,0,2
156348,0,2
156349,0,2
156372,1,4
156374,0,2
156378,1,2
156379,0,2
156382,1,4
156384,0,2
156387,1,2
156389,0,2
156392,0,4
156394,0,2
156397,0,2
156398,0,2
156423,1,7
156427,1,3
156428,1,3
156429,1,3
156432,1,7
156437,1,2
156438,1,2
156439,1,2
156472,1,3
156473,1,2
156478,1,2
156479,1,2
156482,1,3
156483,1,2
156487,1,2
156489,1,2
156492,1,3
156493,1,2
156497,1,2
156498,1,2
156723,0,4
156724,0,3
156728,0,3
156729,0,3
156732,0,4
156734,0,2
156738,0,2
156739,0,2
156742,0,3
156743,0,2
156748,0,2
156749,0,2
156782,0,3
156783,0,2
156784,0,2
156789,0,2
156792,0,3
156793,0,2
156794,0,2
156798,0,2
156823,1,4
156824,1,3
156827,1,3
156829,1,3
156832,1,4
156834,1,2
156837,1,2
156839,1,2
156842,1,3
156843,1,2
156847,1,2
156849,1,2
156872,1,3
156873,1,2
156874,1,2
156879,1,2
156892,1,3
156893,1,2
156894,1,2
156897,1,2
156923,1,4
156924,1,3
156927,1,3
156928,1,3
156932,1,4
156934,1,2
156937,1,2
156938,1,2
156942,1,3
156943,1,2
156947,1,2
156948,1,2
156972,1,3
156973,1,2
156974,1,2
156978,1,2
156982,1,3
156983,1,2
156984,1,2
156987,1,2
157234,0,6
157236,0,4
157238,0,4
157239,0,4
157243,0,6
157246,1,3
157248,0,3
157249,1,3
157263,0,4
157264,1,3
157268,0,3
157269,1,3
157283,0,4
157284,0,3
157286,0,3
157289,0,3
157293,0,4
157294,1,3
157296,1,3
157298,0,3
157324,1,6
157326,1,4
157328,1,4
157329,1,4
157342,1,6
157346,1,2
157348,1,2
157349,1,2
157362,1,4
157364,1,2
157368,1,2
157369,1,2
157382,1,4
157384,1,2
157386,1,2
157389,1,2
157392,1,4
157394,1,2
157396,1,2
157398,1,2
157423,1,6
157426,1,3
157428,1,3
157429,1,3
157432,1,6
157436,0,2
157438,1,2
157439,0,2
157462,1,3
157463,0,2
157468,1,2
157469,0,2
157482,1,3
157483,1,2
157486,1,2
157489,1,2
157492,1,3
157493,0,2
157496,0,2
157498,1,2
157623,0,4
157624,0,3
157628,0,3
157629,0,3
157632,0,4
157634,0,2
157638,0,2
157639,0,2
157642,0,3
157643,0,2
157648,0,2
157649,0,2
157682,0,3
157683,0,2
157684,0,2
157689,0,2
157692,0,3
157693,0,2
157694,0,2
157698,0,2
157823,0,4
157824,0,3
157826,0,3
157829,0,3
157832,0,4
157834,1,2
157836,1,2
157839,0,2
157842,0,3
157843,1,2
157846,1,2
157849,0,2
157862,0,3
157863,1,2
157864,1,2
157869,0,2
157892,0,3
157893,0,2
157894,0,2
157896,0,2
157923,1,4
157924,1,3
157926,1,3
157928,1,3
157932,1,4
157934,1,2
157936,1,2
157938,1,2
157942,1,3
157943,1,2
157946,1,2
157948,1,2
157962,1,3
157963,1,2
157964,1,2
157968,1,2
157982,1,3
157983,1,2
157984,1,2
157986,1,2
158234,1,6
158236,1,4
158237,1,4
158239,1,4
158243,1,6
158246,1,3
158247,1,3
158249,1,3
158263,1,4
158264,1,3
158267,1,3
158269,1,3
158273,1,4
158274,1,3
158276,1,3
158279,1,3
158293,1,4
158294,1,3
158296,1,3
158297,1,3
158324,0,6
158326,0,4
158327,0,4
158329,0,4
158342,0,6
158346,0,2
158347,0,2
158349,0,2
158362,0,4
158364,0,2
158367,0,2
158369,0,2
158372,0,4
158374,0,2
158376,0,2
158379,0,2
158392,0,4
158394,0,2
158396,0,2
158397,0,2
158423,0,6
158426,0,3
158427,0,3
158429,0,3
158432,0,6
158436,0,2
158437,1,2
158439,1,2
158462,0,3
158463,0,2
158467,0,2
158469,0,2
158472,0,3
158473,1,2
158476,0,2
158479,1,2
158492,0,3
158493,1,2
158496,0,2
158497,1,2
158623,1,4
158624,1,3
158627,1,3
158629,1,3
158632,1,4
158634,1,2
158637,1,2
158639,1,2
158642,1,3
158643,1,2
158647,1,2
158649,1,2
158672,1,3
158673,1,2
158674,1,2
158679,1,2
158692,1,3
158693,1,2
158694,1,2
158697,1,2
158723,0,4
158724,0,3
158726,0,3
158729,0,3
158732,0,4
158734,1,2
158736,1,2
158739,0,2
158742,0,3
158743,1,2
158746,1,2
158749,0,2
158762,0,3
158763,1,2
158764,1,2
158769,0,2
158792,0,3
158793,0,2
158794,0,2
158796,0,2
158923,1,4
158924,1,3
158926,1,3
158927,1,3
158932,1,4
158934,1,2
158936,1,2
158937,1,2
158942,1,3
158943,1,2
158946,1,2
158947,1,2
158962,1,3
158963,1,2
158964,1,2
158967,1,2
158972,1,3
158973,1,2
158974,1,2
158976,1,2
159234,1,6
159236,1,4
159237,1,4
159238,1,4
159243,1,6
159246,1,3
159247,1,3
159248,1,3
159263,1,4
159264,1,3
159267,1,3
159268,1,3
159273,1,4
159274,1,3
159276,1,3
159278,1,3
159283,1,4
159284,1,3
159286,1,3
159287,1,3
159324,1,6
159326,1,4
159327,1,4
159328,1,4
159342,1,6
159346,1,2
159347,1,2
159348,1,2
159362,1,4
159364,1,2
159367,1,2
159368,1,2
159372,1,4
159374,1,2
159376,1,2
159378,1,2
159382,1,4
159384,1,2
159386,1,2
159387,1,2
159423,1,6
159426,1,3
159427,1,3
159428,1,3
159432,1,6
159436,1,2
159437,1,2
159438,1,2
159462,1,3
159463,1,2
159467,1,2
159468,1,2
159472,1,3
159473,1,2
159476,1,2
159478,1,2
159482,1,3
159483,1,2
159486,1,2
159487,1,2
159623,1,4
159624,1,3
159627,1,3
159628,1,3
159632,1,4
159634,1,2
159637,1,2
159638,1,2
159642,1,3
159643,1,2
159647,1,2
159648,1,2
159672,1,3
159673,1,2
159674,1,2
159678,1,2
159682,1,3
159683,1,2
159684,1,2
159687,1,2
159723,1,4
159724,1,3
159726,1,3
159728,1,3
159732,1,4
159734,1,2
159736,1,2
159738,1,2
159742,1,3
159743,1,2
159746,1,2
159748,1,2
159762,1,3
159763,1,2
159764,1,2
159768,1,2
159782,1,3
159783,1,2
159784,1,2
159786,1,2
159823,1,4
159824,1,3
159826,1,3
159827,1,3
159832,1,4
159834,1,2
159836,1,2
159837,1,2
159842,1,3
159843,1,2
159846,1,2
159847,1,2
159862,1,3
159863,1,2
159864,1,2
159867,1,2
159872,1,3
159873,1,2
159874,1,2
159876,1,2
162345,1,7
162347,0,5
162348,0,5
162349,1,5
162354,1,7
162357,0,4
162358,0,4
162359,1,4
162374,0,5
162375,0,4
162378,0,4
162379,0,4
162384,0,5
162385,0,4
162387,0,4
162389,0,4
162394,1,5
162395,1,4
162397,0,4
162398,0,4
162435,0,7
162437,0,5
162438,1,5
162439,1,5
162453,0,7
162457,0,3
162458,0,3
162459,0,3
162473,0,5
162475,0,3
162478,0,3
162479,0,3
162483,1,5
162485,0,3
162487,0,3
162489,1,3
162493,1,5
162495,0,3
162497,0,3
162498,1,3
162534,0,7
162537,1,4
162538,0,4
162539,1,4
162543,0,7
162547,0,3
162548,0,3
162549,0,3
162573,1,4
162574,0,3
162578,0,3
162579,1,3
162583,0,4
162584,0,3
162587,0,3
162589,0,3
162593,1,4
162594,0,3
162597,1,3
162598,0,3
162734,1,5
162735,1,4
162738,1,4
162739,1,4
162743,1,5
162745,1,3
162748,1,3
162749,1,3
162753,1,4
162754,1,3
162758,1,3
162759,1,3
162783,1,4
162784,1,3
162785,1,3
162789,1,3
162793,1,4
162794,1,3
162795,1,3
162798,1,3
162834,1,5
162835,1,4
162837,1,4
162839,1,4
162843,1,5
162845,1,3
162847,1,3
162849,1,3
162853,1,4
162854,1,3
162857,1,3
162859,1,3
162873,1,4
162874,1,3
162875,1,3
162879,1,3
162893,1,4
162894,1,3
162895,1,3
162897,1,3
162934,0,5
162935,0,4
162937,0,4
162938,0,4
162943,0,5
162945,0,3
162947,0,3
162948,0,3
162953,0,4
162954,0,3
162957,0,3
162958,0,3
162973,0,4
162974,0,3
162975,0,3
162978,0,3
162983,0,4
162984,0,3
162985,0,3
162987,0,3
163245,1,7
163247,0,5
163248,0,5
163249,1,5
163254,1,7
163257,0,4
163258,0,4
163259,1,4
163274,0,5
163275,0,4
163278,0,4
163279,0,4
163284,0,5
163285,0,4
163287,0,4
163289,0,4
163294,1,5
163295,1,4
163297,0,4
163298,0,4
163425,-1,7
163427,1,5
163428,-1,5
163429,1,5
163452,-1,7
163457,0,2
163458,-1,2
163459,0,2
163472,1,5
163475,0,2
163478,0,2
163479,1,2
163482,-1,5
163485,-1,2
163487,0,2
163489,0,2
163492,1,5
163495,0,2
163497,1,2
163498,0,2
163524,0,7
163527,1,4
163528,1,4
163529,0,4
163542,0,7
163547,0,2
163548,0,2
163549,0,2
163572,1,4
163574,0,2
163578,1,2
163579,0,2
163582,1,4
163584,0,2
163587,1,2
163589,0,2
163592,0,4
163594,0,2
163597,0,2
163598,0,2
163724,-1,5
163725,-1,4
163728,-1,4
163729,-1,4
163742,-1,5
163745,0,2
163748,0,2
163749,0,2
163752,-1,4
163754,0,2
163758,-1,2
163759,0,2
163782,-1,4
163784,0,2
163785,-1,2
163789,0,2
163792,-1,4
163794,0,2
163795,0,2
163798,0,2
163824,1,5
163825,1,4
163827,1,4
163829,1,4
163842,1,5
163845,1,2
163847,1,2
163849,1,2
163852,1,4
163854,1,2
163857,1,2
163859,1,2
163872,1,4
163874,1,2
163875,1,2
163879,1,2
163892,1,4
163894,1,2
163895,1,2
163897,1,2
163924,1,5
163925,-1,4
163927,1,4
163928,-1,4
163942,1,5
163945,0,2
163947,1,2
163948,0,2
163952,-1,4
163954,0,2
163957,0,2
163958,-1,2
163972,1,4
163974,1,2
163975,0,2
163978,0,2
163982,-1,4
163984,0,2
163985,-1,2
163987,0,2
164235,0,7
164237,0,5
164238,1,5
164239,1,5
164253,0,7
164257,0,3
164258,0,3
164259,0,3
164273,0,5
164275,0,3
164278,0,3
164279,0,3
164283,1,5
164285,0,3
164287,0,3
164289,1,3
164293,1,5
164295,0,3
164297,0,3
164298,1,3
164325,-1,7
164327,1,5
164328,-1,5
164329,1,5
164352,-1,7
164357,0,2
164358,-1,2
164359,0,2
164372,1,5
164375,0,2
164378,0,2
164379,1,2
164382,-1,5
164385,-1,2
164387,0,2
164389,0,2
164392,1,5
164395,0,2
164397,1,2
164398,0,2
164523,1,7
164527,1,3
164528,1,3
164529,1,3
164532,1,7
164537,1,2
164538,1,2
164539,1,2
164572,1,3
164573,1,2
164578,1,2
164579,1,2
164582,1,3
164583,1,2
164587,1,2
164589,1,2
164592,1,3
164593,1,2
164597,1,2
164598,1,2
164723,1,5
164725,-1,3
164728,-1,3
164729,1,3
164732,1,5
164735,1,2
164738,1,2
164739,1,2
164752,-1,3
164753,1,2
164758,-1,2
164759,1,2
164782,-1,3
164783,1,2
164785,-1,2
164789,1,2
164792,1,3
164793,1,2
164795,1,2
164798,1,2
164823,1,5
164825,1,3
164827,1,3
164829,1,3
164832,1,5
164835,1,2
164837,1,2
164839,1,2
164852,1,3
164853,1,2
164857,1,2
164859,1,2
164872,1,3
164873,1,2
164875,1,2
164879,1,2
164892,1,3
164893,1,2
164895,1,2
164897,1,2
164923,0,5
164925,-1,3
164927,0,3
164928,-1,3
164932,0,5
164935,-1,2
164937,0,2
164938,0,2
164952,-1,3
164953,-1,2
164957,-1,2
164958,-1,2
164972,0,3
164973,0,2
164975,-1,2
164978,0,2
164982,-1,3
164983,0,2
164985,-1,2
164987,0,2
165234,0,7
165237,1,4
165238,0,4
165239,1,4
165243,0,7
165247,0,3
165248,0,3
165249,0,3
165273,1,4
165274,0,3
165278,0,3
165279,1,3
165283,0,4
165284,0,3
165287,0,3
165289,0,3
165293,1,4
165294,0,3
165297,1,3
165298,0,3
165324,0,7
165327,1,4
165328,1,4
165329,0,4
165342,0,7
165347,0,2
165348,0,2
165349,0,2
165372,1,4
165374,0,2
165378,1,2
165379,0,2
165382,1,4
165384,0,2
165387,1,2
165389,0,2
165392,0,4
165394,0,2
165397,0,2
165398,0,2
165423,1,7
165427,1,3
165428,1,3
165429,1,3
165432,1,7
165437,1,2
165438,1,2
165439,1,2
165472,1,3
165473,1,2
165478,1,2
165479,1,2
165482,1,3
165483,1,2
165487,1,2
165489,1,2
165492,1,3
165493,1,2
165497,1,2
165498,1,2
165723,0,4
165724,0,3
165728,0,3
165729,0,3
165732,0,4
165734,0,2
165738,0,2
165739,0,2
165742,0,3
165743,0,2
165748,0,2
165749,0,2
165782,0,3
165783,0,2
165784,0,2
165789,0,2
165792,0,3
165793,0,2
165794,0,2
165798,0,2
165823,1,4
165824,1,3
165827,1,3
165829,1,3
165832,1,4
165834,1,2
165837,1,2
165839,1,2
165842,1,3
165843,1,2
165847,1,2
165849,1,2
165872,1,3
165873,1,2
165874,1,2
165879,1,2
165892,1,3
165893,1,2
165894,1,2
165897,1,2
165923,1,4
165924,1,3
165927,1,3
165928,1,3
165932,1,4
165934,1,2
165937,1,2
165938,1,2
165942,1,3
165943,1,2
165947,1,2
165948,1,2
165972,1,3
165973,1,2
165974,1,2
165978,1,2
165982,1,3
165983,1,2
165984,1,2
165987,1,2
167234,1,5
167235,1,4
167238,1,4
167239,1,4
167243,1,5
167245,1,3
167248,1,3
167249,1,3
167253,1,4
167254,1,3
167258,1,3
167259,1,3
167283,1,4
167284,1,3
167285,1,3
167289,1,3
167293,1,4
167294,1,3
167295,1,3
167298,1,3
167324,-1,5
167325,-1,4
167328,-1,4
167329,-1,4
167342,-1,5
167345,0,2
167348,0,2
167349,0,2
167352,-1,4
167354,0,2
167358,-1,2
167359,0,2
167382,-1,4
167384,0,2
167385,-1,2
167389,0,2
167392,-1,4
167394,0,2
167395,0,2
167398,0,2
167423,1,5
167425,-1,3
167428,-1,3
167429,1,3
167432,1,5
167435,1,2
167438,1,2
167439,1,2
167452,-1,3
167453,1,2
167458,-1,2
167459,1,2
167482,-1,3
167483,1,2
167485,-1,2
167489,1,2
167492,1,3
167493,1,2
167495,1,2
167498,1,2
167523,0,4
167524,0,3
167528,0,3
167529,0,3
167532,0,4
167534,0,2
167538,0,2
167539,0,2
167542,0,3
167543,0,2
167548,0,2
167549,0,2
167582,0,3
167583,0,2
167584,0,2
167589,0,2
167592,0,3
167593,0,2
167594,0,2
167598,0,2
167823,1,4
167824,1,3
167825,1,3
167829,1,3
167832,1,4
167834,1,2
167835,1,2
167839,1,2
167842,1,3
167843,1,2
167845,1,2
167849,1,2
167852,1,3
167853,1,2
167854,1,2
167859,1,2
